Date,Adj Close
1999-12-31,36.853389739990234
2000-01-03,36.79420471191406
2000-01-04,35.55128860473633
2000-01-05,35.92615509033203
2000-01-06,34.72269058227539
2000-01-07,35.17644119262695
2000-01-10,35.43293762207031
2000-01-11,34.5254020690918
2000-01-12,33.40085220336914
2000-01-13,34.03217697143555
2000-01-14,35.43293762207031
2000-01-18,36.39964294433594
2000-01-19,33.77570343017578
2000-01-20,33.46003341674805
2000-01-21,32.74980926513672
2000-01-24,31.960641860961914
2000-01-25,32.453887939453125
2000-01-26,31.36878776550293
2000-01-27,31.1715087890625
2000-01-28,31.01366424560547
2000-01-31,30.895301818847656
2000-02-01,32.493343353271484
2000-02-02,31.82254409790039
2000-02-03,32.710350036621094
2000-02-04,33.637611389160156
2000-02-07,33.6573371887207
2000-02-08,34.70296096801758
2000-02-09,32.82870864868164
2000-02-10,33.46003341674805
2000-02-11,31.546348571777344
2000-02-14,31.447708129882812
2000-02-15,31.11231803894043
2000-02-16,30.816377639770508
2000-02-17,31.447708129882812
2000-02-18,30.007509231567383
2000-02-22,29.61292839050293
2000-02-23,29.75103759765625
2000-02-24,29.908859252929688
2000-02-25,28.823772430419922
2000-02-28,28.902700424194336
2000-02-29,28.21219253540039
2000-03-01,28.665943145751953
2000-03-02,29.47481918334961
2000-03-03,30.342893600463867
2000-03-06,28.60674476623535
2000-03-07,29.316993713378906
2000-03-08,30.165334701538086
2000-03-09,31.56607437133789
2000-03-10,31.88173484802246
2000-03-13,30.93476676940918
2000-03-14,30.027250289916992
2000-03-15,30.10615348815918
2000-03-16,30.10615348815918
2000-03-17,31.36878776550293
2000-03-20,30.737476348876953
2000-03-21,32.43415451049805
2000-03-22,32.591983795166016
2000-03-23,35.314552307128906
2000-03-24,35.255374908447266
2000-03-27,32.84845733642578
2000-03-28,32.92736053466797
2000-03-29,33.83488464355469
2000-03-30,32.63142776489258
2000-03-31,33.53895568847656
2000-04-03,28.6856689453125
2000-04-04,27.955699920654297
2000-04-05,27.26520538330078
2000-04-06,27.146827697753906
2000-04-07,28.11353302001953
2000-04-10,27.16655921936035
2000-04-11,26.476045608520508
2000-04-12,25.05556869506836
2000-04-13,25.016115188598633
2000-04-14,23.39835548400879
2000-04-17,23.950763702392578
2000-04-18,25.430419921875
2000-04-19,24.838565826416016
2000-04-20,24.917476654052734
2000-04-24,21.03089714050293
2000-04-25,21.898963928222656
2000-04-26,21.464942932128906
2000-04-27,22.037073135375977
2000-04-28,22.01734161376953
2000-05-01,23.181344985961914
2000-05-02,22.056795120239258
2000-05-03,22.273815155029297
2000-05-04,22.234359741210938
2000-05-05,22.45136833190918
2000-05-08,22.037073135375977
2000-05-09,21.405752182006836
2000-05-10,20.89280128479004
2000-05-11,21.425477981567383
2000-05-12,21.721410751342773
2000-05-15,21.898963928222656
2000-05-16,21.93842887878418
2000-05-17,21.366291046142578
2000-05-18,20.89280128479004
2000-05-19,20.53767204284668
2000-05-22,20.261486053466797
2000-05-23,19.94581413269043
2000-05-24,20.695507049560547
2000-05-25,19.41313934326172
2000-05-26,19.393409729003906
2000-05-30,20.005001068115234
2000-05-31,19.748525619506836
2000-06-01,20.379850387573242
2000-06-02,20.932252883911133
2000-06-05,21.109825134277344
2000-06-06,21.97789192199707
2000-06-07,22.25408172607422
2000-06-08,21.721410751342773
2000-06-09,21.721410751342773
2000-06-12,21.109825134277344
2000-06-13,21.425477981567383
2000-06-14,22.25408172607422
2000-06-15,22.8459529876709
2000-06-16,22.905136108398438
2000-06-19,23.26025390625
2000-06-20,23.654829025268555
2000-06-21,25.46988296508789
2000-06-22,25.213409423828125
2000-06-23,24.52290153503418
2000-06-26,25.095035552978516
2000-06-27,24.878015518188477
2000-06-28,24.917476654052734
2000-06-29,24.36506462097168
2000-06-30,25.252864837646484
2000-07-03,25.252864837646484
2000-07-05,24.779373168945312
2000-07-06,25.548797607421875
2000-07-07,25.884185791015625
2000-07-10,25.075305938720703
2000-07-11,24.976667404174805
2000-07-12,25.35151481628418
2000-07-13,25.233137130737305
2000-07-14,24.917476654052734
2000-07-17,24.68071746826172
2000-07-18,24.779373168945312
2000-07-19,23.08269500732422
2000-07-20,23.61537742614746
2000-07-21,22.826215744018555
2000-07-24,22.273815155029297
2000-07-25,21.780601501464844
2000-07-26,21.405752182006836
2000-07-27,21.898963928222656
2000-07-28,21.997617721557617
2000-07-31,22.037073135375977
2000-08-01,21.68195152282715
2000-08-02,21.898963928222656
2000-08-03,22.1751766204834
2000-08-04,21.82005500793457
2000-08-07,22.096248626708984
2000-08-08,23.39835548400879
2000-08-09,23.43781852722168
2000-08-10,22.924867630004883
2000-08-11,22.865686416625977
2000-08-14,22.78676414489746
2000-08-15,22.60920524597168
2000-08-16,22.41191291809082
2000-08-17,22.589475631713867
2000-08-18,22.41191291809082
2000-08-21,22.293537139892578
2000-08-22,22.490835189819336
2000-08-23,22.333005905151367
2000-08-24,22.45136833190918
2000-08-25,22.293537139892578
2000-08-28,22.51056480407715
2000-08-29,22.392196655273438
2000-08-30,22.096248626708984
2000-08-31,22.037073135375977
2000-09-01,22.155441284179688
2000-09-05,22.135705947875977
2000-09-06,21.918691635131836
2000-09-07,22.115985870361328
2000-09-08,21.879240036010742
2000-09-11,21.721410751342773
2000-09-12,21.504384994506836
2000-09-13,21.543846130371094
2000-09-14,20.77442741394043
2000-09-15,20.261486053466797
2000-09-18,19.886625289916992
2000-09-19,20.517946243286133
2000-09-20,20.281208038330078
2000-09-21,20.261486053466797
2000-09-22,19.96554183959961
2000-09-25,19.334224700927734
2000-09-26,19.787988662719727
2000-09-27,19.136926651000977
2000-09-28,19.35395050048828
2000-09-29,19.038297653198242
2000-10-02,18.663448333740234
2000-10-03,17.854562759399414
2000-10-04,17.49944496154785
2000-10-05,17.47972297668457
2000-10-06,17.538902282714844
2000-10-09,17.104875564575195
2000-10-10,17.22323989868164
2000-10-11,17.59809112548828
2000-10-12,17.164047241210938
2000-10-13,16.966766357421875
2000-10-16,15.901407241821289
2000-10-17,15.921138763427734
2000-10-18,16.335447311401367
2000-10-19,19.531503677368164
2000-10-20,20.57713508605957
2000-10-23,19.610424041748047
2000-10-24,19.41313934326172
2000-10-25,19.334224700927734
2000-10-26,20.34039878845215
2000-10-27,21.366291046142578
2000-10-30,21.800321578979492
2000-10-31,21.741132736206055
2000-11-01,21.97789192199707
2000-11-02,22.194900512695312
2000-11-03,21.543846130371094
2000-11-06,21.93842887878418
2000-11-07,22.25408172607422
2000-11-08,21.918691635131836
2000-11-09,22.372459411621094
2000-11-10,21.267648696899414
2000-11-13,20.971715927124023
2000-11-14,21.721410751342773
2000-11-15,22.115985870361328
2000-11-16,21.760862350463867
2000-11-17,21.800321578979492
2000-11-20,21.208450317382812
2000-11-21,21.38602066040039
2000-11-22,21.543846130371094
2000-11-24,22.0765323638916
2000-11-27,22.313274383544922
2000-11-28,21.149274826049805
2000-11-29,20.53767204284668
2000-11-30,18.11103630065918
2000-12-01,17.874286651611328
2000-12-04,17.815109252929688
2000-12-05,18.900192260742188
2000-12-06,17.89402198791504
2000-12-07,16.76947784423828
2000-12-08,17.183774948120117
2000-12-11,18.32805633544922
2000-12-12,18.426694869995117
2000-12-13,18.071582794189453
2000-12-14,17.519166946411133
2000-12-15,15.526564598083496
2000-12-18,15.092535972595215
2000-12-19,14.145545959472656
2000-12-20,13.099923133850098
2000-12-21,13.711508750915527
2000-12-22,14.658496856689453
2000-12-26,14.796601295471191
2000-12-27,14.658496856689453
2000-12-28,14.06663990020752
2000-12-29,13.691791534423828
2001-01-02,13.691791534423828
2001-01-03,15.13199234008789
2001-01-04,15.28982162475586
2001-01-05,15.506832122802734
2001-01-08,15.447650909423828
2001-01-09,16.355175018310547
2001-01-10,16.690561294555664
2001-01-11,17.361345291137695
2001-01-12,16.88785171508789
2001-01-16,16.591917037963867
2001-01-17,16.71029281616211
2001-01-18,17.519166946411133
2001-01-19,19.255308151245117
2001-01-22,18.979103088378906
2001-01-23,19.117204666137695
2001-01-24,19.86690330505371
2001-01-25,19.511791229248047
2001-01-26,20.202289581298828
2001-01-29,20.360124588012695
2001-01-30,20.005001068115234
2001-01-31,19.275033950805664
2001-02-01,19.689340591430664
2001-02-02,19.19612693786621
2001-02-05,19.551240921020508
2001-02-06,19.748525619506836
2001-02-07,20.4193115234375
2001-02-08,19.64988136291504
2001-02-09,18.663448333740234
2001-02-12,18.545068740844727
2001-02-13,18.367509841918945
2001-02-14,18.426694869995117
2001-02-15,18.564794540405273
2001-02-16,18.09130859375
2001-02-20,17.637554168701172
2001-02-21,17.75591468811035
2001-02-22,17.4205379486084
2001-02-23,17.913755416870117
2001-02-26,18.80154800415039
2001-02-27,18.74237060546875
2001-02-28,18.62398338317871
2001-03-01,18.7374324798584
2001-03-02,17.89402198791504
2001-03-05,18.13077163696289
2001-03-06,18.7620849609375
2001-03-07,19.156667709350586
2001-03-08,18.702905654907227
2001-03-09,17.89402198791504
2001-03-12,16.394638061523438
2001-03-13,17.104875564575195
2001-03-14,17.04568099975586
2001-03-15,16.947036743164062
2001-03-16,17.22323989868164
2001-03-19,17.144330978393555
2001-03-20,16.631383895874023
2001-03-21,15.802762985229492
2001-03-22,17.04568099975586
2001-03-23,17.854562759399414
2001-03-26,17.696731567382812
2001-03-27,18.387237548828125
2001-03-28,17.538902282714844
2001-03-29,17.47972297668457
2001-03-30,17.2627010345459
2001-04-02,17.617815017700195
2001-04-03,16.848398208618164
2001-04-04,16.394638061523438
2001-04-05,17.913755416870117
2001-04-06,17.73618507385254
2001-04-09,18.040016174316406
2001-04-10,18.838632583618164
2001-04-11,18.952274322509766
2001-04-12,19.62778663635254
2001-04-16,19.189027786254883
2001-04-17,19.406818389892578
2001-04-18,20.65367889404297
2001-04-19,21.477554321289062
2001-04-20,21.780601501464844
2001-04-23,21.543846130371094
2001-04-24,21.322885513305664
2001-04-25,21.998401641845703
2001-04-26,21.821638107299805
2001-04-27,21.18714714050293
2001-04-30,21.38602066040039
2001-05-01,22.149921417236328
2001-05-02,22.020503997802734
2001-05-03,21.632232666015625
2001-05-04,22.333005905151367
2001-05-07,22.5318660736084
2001-05-08,22.74652099609375
2001-05-09,22.22252082824707
2001-05-10,22.096248626708984
2001-05-11,21.9068603515625
2001-05-14,21.692209243774414
2001-05-15,21.550161361694336
2001-05-16,21.83110237121582
2001-05-17,21.518592834472656
2001-05-18,21.493350982666016
2001-05-21,21.71430778503418
2001-05-22,22.19411277770996
2001-05-23,22.00156593322754
2001-05-24,22.639192581176758
2001-05-25,22.383508682250977
2001-05-29,22.203584671020508
